id,name,latitude,longitude,type,dongCode
409,,37.49159164,127.0877202,fire,114
410,,37.49701999,127.0526289,fire,106
411,,37.50102311,127.0633595,fire,106
412,진우빌딩,37.52616388,127.0267803,fire,107
413,LG패션,37.52789343,127.03387,fire,107
414,웅가프라자,37.52279618,127.0330024,fire,107
415,송담빌딩,37.49550871,127.0392325,fire,101
416,트라스빌딩,37.5199863,127.0342952,fire,108
417,,37.5148968,127.0653262,fire,105
418,INFINI청담빌딩,37.5238684,127.0473082,fire,104
419,재동건물,37.51974245,127.0495538,fire,104
420,정한빌딩,37.51867195,127.0492897,fire,104
421,삼성로 334,37.50127321,127.0597976,fire,106
422,하나은행,37.4989757,127.0611826,fire,106
423,대치순복음교회,37.49981381,127.0637718,fire,106
424,전시장,37.50087308,127.0670335,fire,106
425,GS자이갤러리,37.50268095,127.0661821,fire,106
426,광양불고기본가,37.50303141,127.0659,fire,106
427,,37.51099215,127.0319243,fire,108
428,,37.50999824,127.0580348,fire,105
429,,37.51277727,127.0536766,fire,105
430,삼성제일빌딩,37.50327222,127.0446731,fire,101
431,현익빌딩,37.49991504,127.0357423,fire,101
432,,37.52466823,127.0505331,fire,104
433,동화건물,37.51984987,127.0401356,fire,108
434,교하빌딩,37.49144373,127.0377864,fire,118
435,,37.49076485,127.035612,fire,118
436,,37.49009546,127.0334287,fire,101
437,개나리래미안,37.49902804,127.0468653,fire,101
438,에이블빌딩,37.49303442,127.0438981,fire,118
439,신촌면옥,37.50498781,127.057847,fire,106
440,,37.50116879,127.0528383,fire,106
441,,37.50202121,127.0554682,fire,106
442,하나은행,37.50314047,127.0584171,fire,106
443,현대아파트,37.49995384,127.0649735,fire,106
444,사조빌딩,37.49339463,127.0614671,fire,106
445,은성빌딩,37.51055372,127.0548122,fire,105
446,유림빌딩,37.50865263,127.0567524,fire,105
447,JS타워,37.50723322,127.0561799,fire,105
448,삼성동아이파크타워,37.5131465,127.0611265,fire,105
449,삼성동아이파크타워,37.5141695,127.0609627,fire,105
450,,37.51463064,127.0636916,fire,105
451,B동,37.51836075,127.0620168,fire,105
452,,37.51747422,127.065565,fire,105
453,,37.47447305,127.0497969,fire,103
454,,37.51045537,127.0266954,fire,108
455,자미온,37.5083563,127.038217,fire,101
456,금강빌딩,37.50900416,127.0403201,fire,101
457,대호빌딩,37.49903299,127.030814,fire,101
458,라움아트센터,37.50783791,127.0395015,fire,101
459,,37.50902671,127.0553013,fire,105
460,티아빌딩,37.50324788,127.05909,fire,106
461,길사당정문,37.48547702,127.0916284,fire,115
462,삼성아파트103동,37.48440338,127.0917905,fire,115
463,까치마을아파트1007동,37.48397122,127.0887916,fire,115
464,아파트앞,37.48526926,127.0889261,fire,115
465,수서현대벤쳐빌,37.4877074,127.102394,fire,115
466,삼익아파트403동,37.48945318,127.1016759,fire,115
467,수서한아름아파트106동,37.48995605,127.104687,fire,115
468,샘터마을아파트동,37.48485523,127.0810232,fire,114
469,샘터마을아파트동,37.48531405,127.0830837,fire,114
470,푸른마을아파트 104동,37.4827982,127.0800038,fire,114
471,푸른마을아파트 104동,37.48408342,127.0800078,fire,114
472,일원역,37.48329531,127.0840626,fire,114
473,중산고등학교,37.48501227,127.0808884,fire,114
474,수서6단지아파트605동,37.48774066,127.1042116,fire,115
475,제일꽃화원,37.48406236,127.0948892,fire,115
476,KT,37.48807987,127.098725,fire,115
477,KT,37.48844725,127.0985101,fire,115
478,KT,37.48726099,127.0999374,fire,115
479,한국지역난방공사,37.4910721,127.096103,fire,115
480,수서소방파출소,37.48461527,127.0929027,fire,115
481,서울로봇고등학교,37.48116055,127.0842624,fire,114
482,상록수아파트단지내상가동,37.48093751,127.0814726,fire,114
483,한상빌딩,37.50260217,127.057224,fire,106
484,대치빌딩,37.50483164,127.0511969,fire,106
485,신안빌딩,37.50705711,127.0583787,fire,106
486,코니빌딩,37.5055999,127.0645037,fire,106
487,폭스바겐,37.5049025,127.0641651,fire,106
488,케이티앤지 서울사무소,37.50607875,127.0651241,fire,106
489,케이티앤지 서울사무소,37.50682545,127.0647369,fire,106
490,,37.50566649,127.0663932,fire,106
491,보성빌딩,37.50545506,127.0657567,fire,106
492,,37.50497825,127.0656184,fire,106
493,새마을운동중앙회,37.50253556,127.0669337,fire,106
494,LEXUSD,37.50212764,127.0671652,fire,106
495,남서울가스충전소,37.49765304,127.0748776,fire,106
496,,37.50192489,127.0665316,fire,106
497,,37.50135481,127.0668902,fire,106
498,IVYTOWER,37.49929903,127.060865,fire,106
499,,37.5022057,127.0591391,fire,106
500,대치빌딩,37.50362697,127.0610099,fire,106
501,신사제빌딩,37.50412793,127.062457,fire,106
502,정우빌딩,37.50455169,127.0637189,fire,106
503,,37.50189112,127.0590633,fire,106
504,제일빌딩,37.49853554,127.0596331,fire,106
505,,37.49815283,127.0520894,fire,106
506,,37.49881107,127.0517801,fire,106
507,아이원 아파트,37.50164719,127.0547526,fire,106
508,,37.50202576,127.0559381,fire,106
509,정일빌딩,37.49848029,127.0604292,fire,106
510,,37.49750701,127.0613938,fire,106
511,태륭빌딩,37.49732566,127.0615445,fire,106
512,대치동천주교 성당,37.49786994,127.0603045,fire,106
513,국민은행개포동지점,37.48812676,127.0667565,fire,103
514,삼성로 14,37.48608551,127.0679221,fire,103
515,,37.4842835,127.0650518,fire,103
516,,37.48219155,127.0618508,fire,103
517,,37.48170742,127.0618278,fire,103
518,,37.4830222,127.0601654,fire,103
519,차아파트901동,37.48452079,127.0578176,fire,103
520,차아파트901동,37.48409175,127.0574882,fire,103
521,현대아파트동,37.4812641,127.0538711,fire,103
522,현대아파트동,37.48236854,127.0532797,fire,103
523,,37.48267983,127.0531245,fire,103
524,현대아파트상가,37.48278497,127.0526189,fire,103
525,현대아파트상가,37.48208378,127.0529924,fire,103
526,쌍용개포아파트,37.48108924,127.0535213,fire,103
527,,37.47747526,127.0623756,fire,103
528,차우성아파트7동,37.47643346,127.0579148,fire,103
529,개포시영아파트,37.47746993,127.0554197,fire,103
530,차우성아파트7동,37.4762793,127.0546967,fire,103
531,,37.47634304,127.0498236,fire,103
532,,37.47707333,127.0490551,fire,103
533,,37.47797491,127.0481425,fire,103
534,흥진빌딩,37.47872053,127.0484625,fire,103
535,,37.47686869,127.0482255,fire,103
536,유덕빌딩,37.4763055,127.0473698,fire,103
537,,37.47636083,127.0460706,fire,Invalid Code
538,보성빌딩,37.47795255,127.0448438,fire,Invalid Code
539,,37.4782171,127.045176,fire,103
540,영신빌딩,37.47850024,127.0467261,fire,103
541,쌍봉빌딩,37.47458182,127.0479277,fire,Invalid Code
542,영광빌딩,37.47545113,127.047029,fire,Invalid Code
543,,37.4722889,127.0502498,fire,Invalid Code
544,인터메츠사옥,37.47300922,127.049512,fire,Invalid Code
545,영창빌딩,37.47350156,127.0489923,fire,Invalid Code
546,,37.47484562,127.051233,fire,103
547,,37.47495232,127.0526279,fire,103
548,연립주택,37.47565705,127.0537129,fire,103
549,신사파크빌,37.52033488,127.0261589,fire,107
550,그랜드성형외과,37.51715897,127.0217958,fire,107
551,,37.53196752,127.0268363,fire,110
552,,37.53174855,127.0259426,fire,110
553,,37.50781589,127.0231734,fire,108
554,,37.50676569,127.0236826,fire,108
555,,37.51717367,127.0356296,fire,108
556,,37.51517225,127.0356665,fire,108
557,,37.51864825,127.0287436,fire,108
558,신한빌딩,37.51646936,127.0297611,fire,108
559,우정갈비,37.51474879,127.0304941,fire,108
560,송암빌딩,37.51659678,127.0352226,fire,108
561,학동파출소,37.51491004,127.0337361,fire,108
562,현대인텔렉스빌딩,37.51112041,127.0364194,fire,108
563,논현동동부센트레빌,37.51023079,127.0371553,fire,108
564,논현아테나니케,37.51474604,127.0269209,fire,108
565,,37.49057431,127.0348818,fire,101
566,정안빌딩,37.49608995,127.0322908,fire,101
567,일반주택,37.49483584,127.0329116,fire,101
568,송암 빌리지,37.49178336,127.0343661,fire,101
569,,37.4940844,127.0341353,fire,101
570,빅토리아빌딩,37.50411591,127.0472868,fire,101
571,강남파이낸스센터,37.50040467,127.0369215,fire,101
572,한성전기전자,37.49425131,127.0341488,fire,101
573,대우촌정육점,37.49458778,127.0332227,fire,101
574,재승빌딩,37.49641661,127.0408894,fire,101
575,한국문화콘텐츠진흥원,37.50322345,127.0356374,fire,101
576,단지 재건축단지내 상가,37.50196294,127.0404151,fire,101
577,한솔PCS,37.5017843,127.0398418,fire,101
578,일반주택(비소일체형 변경),37.5025099,127.0291767,fire,101
579,경원빌딩,37.49341789,127.0299767,fire,101
580,,37.49312675,127.0309148,fire,101
581,연립주택,37.49619503,127.0468433,fire,101
582,디오빌역삼,37.50125142,127.0431442,fire,101
583,스카이쏠라빌딩,37.48468959,127.0347115,fire,118
584,,37.48512443,127.0461138,fire,118
585,,37.48415242,127.045446,fire,118
586,,37.48817351,127.0413039,fire,118
587,경남아파트,37.4893561,127.0413693,fire,118
588,,37.48234753,127.0435717,fire,118
589,양재천로 175,37.48180797,127.0453772,fire,118
590,,37.48281708,127.0440747,fire,118
591,양재천로 191,37.48244659,127.0464368,fire,118
592,,37.49115469,127.0813784,fire,114
593,,37.49189029,127.0830895,fire,114
594,선릉로 636,37.51315929,127.0429041,fire,105
595,마레 앞,37.51047622,127.0445459,fire,105
596,고성화랑,37.51165256,127.0485143,fire,105
597,라클래시 103동 앞  청담역 7번출구,37.51840211,127.0502415,fire,105
598,삼성동 힐스테이트,37.5138325,127.052708,fire,105
599,,37.51282163,127.0524229,fire,105
600,봉은사,37.51373604,127.0571424,fire,105
601,수당빌딩,37.51334988,127.0548375,fire,105
602,,37.51415446,127.0529176,fire,105
603,MICHLA아파트,37.51478577,127.0604461,fire,105
604,남해빌딩,37.51132225,127.0658874,fire,105
605,백제예술대학 아트센터,37.51023952,127.0662441,fire,105
606,,37.51236305,127.0567302,fire,105
607,,37.50672647,127.0491395,fire,105
608,,37.50688391,127.0480383,fire,105
609,교회,37.50172121,127.0545207,fire,106
610,,37.50469551,127.0575967,fire,106
611,한보미도맨션동,37.49418254,127.0708506,fire,106
612,,37.52565342,127.0463135,fire,104
613,연세리버테라스,37.52892997,127.0464657,fire,104
614,연세리버빌,37.5287291,127.0474219,fire,104
615,,37.52834081,127.0491449,fire,104
616,도요타청담전시장,37.52457153,127.0535329,fire,104
617,도산대로 532,37.52444118,127.0517485,fire,104
618,SYC밀레니엄타워,37.52326132,127.0550891,fire,104
619,,37.52116116,127.0560818,fire,104
620,우암빌딩,37.51366953,127.0424229,fire,108
621,,37.51587294,127.0356385,fire,108
622,맥심제과건물,37.51980284,127.0348441,fire,108
623,,37.50945577,127.0374333,fire,108
624,제우빌딩,37.50493118,127.0244534,fire,108
625,청담2동지점,37.52313238,127.0386557,fire,107
626,소촌빌딩,37.5222601,127.0332381,fire,107
627,삼원가든,37.52440977,127.0329635,fire,107
628,강남구비즈니스센터,37.50959561,127.0423262,fire,101
629,주택,37.50502008,127.0315707,fire,101
630,,37.4917121,127.0410125,fire,118
631,우성빌딩,37.49461103,127.0352592,fire,101
632,,37.50027231,127.0436143,fire,101
633,,37.49939123,127.0440455,fire,101
634,,37.49779158,127.043256,fire,101
635,,37.49372071,127.0450133,fire,101
636,카렉스,37.49296332,127.0426951,fire,101
637,건일빌딩,37.49499825,127.0398023,fire,101
638,삼형빌딩,37.49511044,127.0394388,fire,101
639,상지리츠빌,37.4966156,127.0457426,fire,101
640,개나리래미안,37.49887956,127.0463223,fire,101
641,,37.48387384,127.0796335,fire,114
642,,37.48312394,127.0797356,fire,114
643,일원역,37.48450413,127.0837229,fire,114
644,평강교회,37.49279963,127.0852032,fire,114
645,앞인도,37.49157169,127.0806308,fire,114
646,주택,37.48269217,127.1030207,fire,112
647,주택 대문좌측,37.47138147,127.1098054,fire,113
648,,37.46993075,127.1045329,fire,113
649,중동고등학교,37.49267813,127.0801253,fire,114
650,중동고등학교,37.49362904,127.080107,fire,114
651,편의점,37.47164589,127.1064251,fire,113
652,한솔마을 305동,37.48208529,127.0799742,fire,114
653,한솔마을 307동,37.48156152,127.0800466,fire,114
654,교회,37.48094967,127.0767359,fire,114
655,청솔빌리지 상가동,37.48100535,127.0828698,fire,114
656,,37.49293448,127.0833495,fire,114
657,강남소방서,37.51017416,127.0664085,fire,105
658,진흥아파트,37.51943873,127.0525973,fire,104
659,도곡로 405,37.49693554,127.054824,fire,106
660,,37.4853322,127.0664844,fire,103
661,,37.4778399,127.0630318,fire,103
662,,37.47742059,127.0635536,fire,103
663,삼성동롯데아파트제동,37.51828126,127.0484527,fire,105
664,,37.51898769,127.0503507,fire,104
665,삼성오피스텔 앞,37.50657915,127.0525862,fire,105
666,도산대로 114,37.51644291,127.0213185,fire,108
667,,37.51287644,127.027847,fire,108
668,엘엔케이빌딩,37.50559876,127.0348016,fire,101
669,올림피아센타,37.49588889,127.0334916,fire,101
670,TOWER837,37.49140279,127.0309934,fire,101
671,세현빌딩,37.4950282,127.037167,fire,101
672,에스케이리더스뷰,37.48824886,127.0493415,fire,118
673,,37.4870163,127.03788,fire,118
674,,37.49361427,127.0830315,fire,114
675,양재대로 478,37.47750261,127.0634585,fire,103
676,신동아파밀리에 101동 방향,37.46504483,127.1006261,fire,111
677,세곡리엔파크2단지,37.46498637,127.1019172,fire,111
678,수서LPG충전소,37.48277847,127.1048106,fire,112
679,방죽주유소옆,37.47512433,127.1066123,fire,112
680,도선여객정비공장,37.47869933,127.0644824,fire,103
681,,37.52486317,127.0467425,fire,104
682,,37.51737626,127.0420322,fire,104
683,삼성동씨엘케이아파트,37.51749059,127.0443084,fire,105
684,예인빌딩,37.51493662,127.0422363,fire,105
685,,37.51280068,127.0565014,fire,105
686,,37.51079485,127.0575984,fire,105
687,,37.50964278,127.0630543,fire,105
688,,37.50403904,127.058361,fire,106
689,대치롯데마트,37.49947286,127.0626139,fire,106
690,평화빌딩,37.51189779,127.0247334,fire,108
691,논현빌딩,37.51120749,127.032145,fire,108
692,,37.51962149,127.028976,fire,108
693,동원빌딩,37.52357755,127.028457,fire,107
694,신창빌딩,37.52429811,127.0394137,fire,107
695,,37.52712692,127.0287149,fire,107
696,대연빌딩,37.50265935,127.025595,fire,101
697,만이빌딩,37.50077684,127.0265494,fire,101
698,동서빌딩,37.49819461,127.059552,fire,106
699,차병원,37.50683149,127.0342638,fire,101
700,아이앤지타워,37.5013486,127.0381966,fire,101
701,성원빌딩,37.50517044,127.0474358,fire,101
702,호산빌딩,37.49921006,127.0326596,fire,101
703,두꺼비빌딩,37.50296472,127.0448102,fire,101
704,남부순환로 2621,37.48501079,127.0370217,fire,118
705,성일자동차공업사,37.47859097,127.0464314,fire,103
706,지성빌딩,37.47697948,127.0454326,fire,Invalid Code
707,,37.47420392,127.0497587,fire,103
708,,37.5035439,127.0495656,fire,106
709,다봉타워,37.50517137,127.0522945,fire,106
710,오일프러스,37.48542854,127.0399486,fire,118
711,,37.51475202,127.0595517,fire,105
712,송파농협,37.46634971,127.1089102,fire,111
713,산성주유소,37.46665217,127.1192892,fire,111
714,삼일자동차운전학원,37.46775321,127.1211301,fire,111
715,로얄프라자,37.48828669,127.1022638,fire,115
716,,37.48654236,127.1037696,fire,115
717,동익아파트802동,37.48563387,127.0977401,fire,115
718,,37.52682881,127.0281233,fire,107
719,,37.52574585,127.0287237,fire,107
720,KT영동지점,37.50511434,127.0413341,fire,101
721,성모자애 장애인 복지관,37.46815974,127.1212024,fire,113
722,삼일자동차학원,37.46720833,127.1200021,fire,111
723,일원1동주민센터 측면,37.49162634,127.0880696,fire,114
724,사회복지법인능인선원,37.47175959,127.0520981,fire,103
725,개포동상지리츠빌,37.48717171,127.0615409,fire,103
726,,37.48036423,127.0547612,fire,103
727,서울산업통상진흥원,37.49705402,127.0728684,fire,106
728,,37.47766483,127.0574136,fire,103
729,,37.47856644,127.0565605,fire,103
730,삼성로 734,37.52097773,127.0491819,fire,104
731,,37.52127595,127.048781,fire,104
732,채널리저브,37.50786762,127.0558631,fire,105
733,지산빌딩,37.49735188,127.056795,fire,106
734,도곡렉슬아파트,37.49521282,127.0531883,fire,118
735,강남구 장애인 직업재활,37.4883453,127.1060987,fire,115
736,도곡삼호상가,37.4938479,127.0465944,fire,118
737,,37.47170167,127.0509499,fire,Invalid Code
738,강남스포츠문화센터,37.48888459,127.1056446,fire,115
739,한아름아파트 107동앞,37.48937609,127.1052997,fire,115
740,노라노,37.52338469,127.039985,fire,104
741,,37.52423335,127.0469791,fire,104
742,금원빌딩,37.52491058,127.0525092,fire,104
743,,37.50281532,127.0498928,fire,106
744,,37.5145356,127.0630569,fire,105
745,성지하이츠3,37.50167593,127.0362944,fire,101
746,,37.49959428,127.0326165,fire,101
747,비제이호텔,37.50657406,127.032228,fire,101
748,삼우빌딩,37.48993424,127.0335412,fire,118
749,,37.51399359,127.0305176,fire,108
750,Noblesse,37.51267837,127.0264724,fire,108
751,올리브영 출입문 앞,37.51776857,127.0231172,fire,107
752,동원빌딩,37.51663701,127.0205593,fire,107
753,,37.47831153,127.0475862,fire,103
754,,37.47735975,127.0485609,fire,103
755,,37.47661072,127.0493189,fire,103
756,구룡중학교,37.48658937,127.0566493,fire,103
757,논현역번출구,37.51120482,127.0216993,fire,108
758,경안빌딩,37.49527156,127.0396247,fire,101
759,,37.49779982,127.0384966,fire,101
760,유원중국음식점,37.49777016,127.0317089,fire,101
761,,37.49667156,127.0453128,fire,101
762,주택가,37.46826005,127.0992509,fire,111
763,아메리칸스탠다드빌딩,37.51523272,127.0658369,fire,105
764,해암빌딩,37.5033651,127.0657137,fire,106
765,대치현대아파트,37.50061993,127.0601441,fire,106
766,포스코트아파트101동,37.48754173,127.047859,fire,118
767,개포한신아파트상가,37.48729825,127.0501613,fire,118
768,우성아파트상가,37.48601216,127.050762,fire,118
769,,37.49247432,127.0419083,fire,118
770,옥산불가마,37.48606143,127.0411758,fire,118
771,가야빌딩,37.49475838,127.0836119,fire,114
772,,37.49070067,127.0807877,fire,114
773,,37.48954497,127.0812871,fire,114
774,,37.50260283,127.059086,fire,106
775,대흥빌딩,37.49401277,127.0618887,fire,106
776,,37.49961599,127.0677597,fire,106
777,,37.50552539,127.0415778,fire,101
778,서초세무서,37.49839371,127.0302748,fire,101
779,미레에셋타워,37.50928713,127.0656569,fire,106
780,세종고등학교,37.49013486,127.1014838,fire,115
781,푸른마을아파트 104동,37.48287592,127.0814383,fire,114
782,강남YMCA,37.51056007,127.0364072,fire,108
783,,37.51010454,127.0367572,fire,108
784,,37.49217345,127.0343801,fire,101
785,,37.4935547,127.0337211,fire,101
786,신정빌딩,37.49683182,127.0321344,fire,101
787,정글빌딩,37.50668672,127.0318048,fire,108
788,스카이모텔,37.50404953,127.0352355,fire,101
789,논현주유소,37.51856401,127.0283748,fire,108
790,,37.51471472,127.0302125,fire,108
791,성지빌딩,37.50917053,127.0328287,fire,108
792,,37.50988395,127.0328586,fire,108
793,논현동대우아이빌힐타운,37.51068674,127.0320636,fire,108
794,충현교회,37.50384755,127.0356353,fire,101
795,삼성동지웰,37.51147366,127.0486609,fire,105
796,,37.51058248,127.0325167,fire,108
797,사이룩스,37.48814545,127.1041871,fire,115
798,,37.50330903,127.0327339,fire,101
799,신화빌딩,37.4980879,127.0583773,fire,106
800,,37.51595614,127.0595691,fire,105
801,베스티안병원,37.49768552,127.0571679,fire,106
802,SO GOOD,37.4972022,127.0556741,fire,106
803,,37.49786886,127.0577007,fire,106
804,쌍용플래티넘,37.51247128,127.0520665,fire,105
805,,37.52136543,127.0566426,fire,104
806,,37.52537435,127.0465523,fire,104
807,청담동연경빌딩,37.52648737,127.0450345,fire,104
808,,37.51907394,127.0273657,fire,108
809,,37.51312544,127.0287169,fire,108
810,스페이스나인,37.51171381,127.0233662,fire,108
811,경원빌딩,37.51427875,127.0316763,fire,108
812,금성빌리지B동,37.49544681,127.0503027,fire,101
813,,37.49983824,127.0333672,fire,101
814,,37.4992779,127.0316263,fire,101
815,개포동주민센터,37.4895362,127.0691305,fire,103
816,앰배서더 강남  서울,37.50554866,127.029035,fire,101
817,길드림프라자,37.48878283,127.1047797,fire,115
818,코원시스템,37.50660908,127.0413459,fire,101
819,,37.4858805,127.0678993,fire,103
820,,37.48560105,127.0680376,fire,103
821,,37.48508045,127.0682944,fire,103
822,,37.47717364,127.0618354,fire,103
823,,37.47775663,127.0628678,fire,103
824,,37.47684833,127.0612914,fire,103
825,,37.49886564,127.0603307,fire,106
826,원일빌딩,37.50022394,127.0659179,fire,106
827,서림상가,37.49856448,127.0683289,fire,106
828,다다실업,37.49526031,127.0379594,fire,101
829,명호빌딩,37.49452353,127.0396084,fire,101
830,그린빌오피스텔,37.48874216,127.1039645,fire,115
831,자동차유리전문점,37.49378309,127.086598,fire,114
832,,37.48254011,127.0622832,fire,103
833,삼성빌딩,37.50973684,127.0656964,fire,105
834,세곡리엔파크3단지,37.46448051,127.1037457,fire,111
835,세곡리엔파크2단지,37.46326425,127.1033228,fire,111
836,국민건강보험공단 서울요양원 측면 도로,37.46199512,127.1043001,fire,111
837,국민건강보험공단 서울요양원 후면 이면도,37.46107112,127.1045928,fire,Invalid Code
838,,37.46046502,127.10292,fire,111
839,,37.46121362,127.1016593,fire,111
840,,37.46233605,127.1011577,fire,111
841,,37.46321045,127.1008818,fire,111
842,대왕초등학교,37.46417161,127.1019063,fire,111
843,김순성건물,37.50763484,127.0671416,fire,106
844,,37.5153208,127.0590859,fire,105
845,디자이너클럽,37.5247596,127.039824,fire,104
846,경복아파트비동,37.50918156,127.0399669,fire,108
847,삼정빌딩,37.50552423,127.0344853,fire,101
848,교회,37.48223416,127.0870506,fire,115
849,임페리얼팰리스호텔,37.51330679,127.0356373,fire,108
850,강남자동차매매장에이동,37.46956183,127.1182409,fire,113
851,일원본동주민센터,37.48338006,127.0863472,fire,114
852,충의빌딩,37.47831927,127.0458755,fire,103
853,비스빌라,37.52225925,127.0462207,fire,104
854,국민제빌딩,37.50305544,127.0664701,fire,106
855,번출구에서 10M지점 강남대로변,37.51555338,127.0198956,fire,108
856,강남대로 542,37.51037757,127.021947,fire,108
857,타워앞,37.49493409,127.0293204,fire,101
858,목원빌딩,37.48583855,127.0338456,fire,118
859,우리집동물병원,37.48635797,127.0451243,fire,118
860,주택앞 비소함,37.49289919,127.0381996,fire,101
861,,37.48899376,127.0667649,fire,103
862,연빌딩,37.51224718,127.0260082,fire,108
863,강남쉐르빌,37.49270972,127.0305085,fire,101
864,대왕중학교,37.48349863,127.0875598,fire,115
865,서울시립수서청소년수련원,37.48371386,127.0889794,fire,115
866,산성주유소,37.46644524,127.1189412,fire,111
867,,37.47941526,127.055614,fire,103
868,,37.47986156,127.0551902,fire,103
869,푸른솔아파트동,37.51780814,127.046212,fire,105
870,영광빌딩,37.49726389,127.0691053,fire,106
871,,37.48072223,127.0630203,fire,103
872,개나리래미안,37.49843055,127.045148,fire,101
873,로즈I타워,37.49532336,127.0459464,fire,101
874,은성빌딩,37.50476706,127.0264184,fire,101
875,보브빌딩,37.50466216,127.0260085,fire,101
876,24시고물상 앞,37.46572749,127.1148207,fire,111
877,벤츠서비스센터,37.46669706,127.1185179,fire,111
878,세곡사거리방향210미터,37.46597771,127.1166279,fire,111
879,동영빌딩,37.4926892,127.0409088,fire,101
880,율암빌딩,37.51291928,127.0281704,fire,108
881,압구정중학교,37.53015394,127.0337763,fire,110
882,,37.48624734,127.1071441,fire,115
883,신동아아파트 유치원,37.48720985,127.0996938,fire,115
884,수서6단지아파트605동,37.48627826,127.1053506,fire,115
885,현대썬앤빌,37.52089875,127.031446,fire,107
886,홍실쇼핑센터,37.52052279,127.0592963,fire,105
887,한양타운,37.52520819,127.0397476,fire,107
888,,37.52337561,127.0390642,fire,107
889,대치우성아파트동,37.50040895,127.0680894,fire,106
890,대치우성아파트동,37.50002334,127.068314,fire,106
891,도선여객정비공장,37.47902925,127.0650594,fire,103
892,구룡마을지구,37.47703917,127.0633288,fire,103
893,지구 입구에서 위쪽,37.47629832,127.0629817,fire,103
894,남부순환로 3165,37.49915903,127.0758677,fire,106
895,대치동주유소,37.49831768,127.0775106,fire,106
896,더그린관,37.47563319,127.1056643,fire,112
897,더샵 라르고 오피스텔,37.47509437,127.1049904,fire,112
898,강남힐스테이트에코,37.47475705,127.1054779,fire,112
899,푸르지오시티 1차,37.47478496,127.1040531,fire,112
900,푸르지오시티 2차,37.47428694,127.1046072,fire,112
901,강남유탑유블레스,37.47411313,127.1033154,fire,112
902,강남유탑유블레스,37.473701,127.1037364,fire,112
903,에이스타워,37.47282567,127.1033352,fire,112
904,강남유탑유블레스,37.47322753,127.1028842,fire,112
905,LH강남아이파크,37.47316459,127.1016897,fire,112
906,엘에이치강남단지,37.47285217,127.1004199,fire,112
907,엘에이치강남단지,37.47186338,127.1003242,fire,112
908,자곡초등학교건너편,37.47264559,127.0987753,fire,112
909,세곡드림프라자,37.47234619,127.0976334,fire,112
910,세곡드림프라자,37.47236332,127.0965155,fire,112
911,서울시니어스강남타워,37.47161334,127.0960111,fire,112
912,동길건너편 화단,37.47195001,127.0948165,fire,112
913,S플라자,37.47180491,127.0942909,fire,112
914,세곡중학교,37.47094995,127.0927324,fire,112
915,엘에이치강남3단지,37.47098417,127.0921868,fire,112
916,세곡중학교,37.47132907,127.0919413,fire,112
917,엘에이치강남브리즈힐,37.47175349,127.0908365,fire,112
918,엘에이치강남힐스테이트,37.47101983,127.0897615,fire,112
919,엘에이치강남힐스테이트,37.47016596,127.0897435,fire,112
920,엘에이치강남3단지,37.46967157,127.0910291,fire,112
921,엘에이치강남3단지,37.46968083,127.0917355,fire,112
922,세명초등학교,37.4688087,127.091717,fire,111
923,세곡푸르지오,37.46764733,127.0933477,fire,111
924,엘에이치푸르지오,37.46583991,127.0947028,fire,111
925,효성해링턴코트,37.46709317,127.0947492,fire,111
926,효성해링턴코트,37.46727812,127.0955256,fire,111
927,길은곡유치원,37.46712667,127.0966699,fire,111
928,,37.46702186,127.098091,fire,111
929,,37.46643038,127.0986189,fire,111
930,유진빌딩 후면,37.46619864,127.0995235,fire,111
931,강남드림하이오피스텔 후면 좌측,37.46605359,127.1005369,fire,111
932,,37.50419314,127.0560385,fire,106
933,쉼표소공원 앞,37.51399621,127.0640053,fire,105
934,공사중건물,37.51076547,127.0637287,fire,105
935,,37.48531405,127.0830836,fire,114
936,,37.46704698,127.1018161,fire,111
937,강남엘에이치1단지,37.47236332,127.0965155,fire,112
938,교통안전공단 강남검사소,37.51736546,127.0638645,fire,105
939,대진초등학교,37.51314649,127.0611264,fire,105
940,남부순환로 3179,37.51437862,127.065197,fire,105
941,옆 횡단보도,37.52052278,127.0592963,fire,105
942,강남 더샵 포레스트 201동 앞,37.51814702,127.0648336,fire,105
943,강남 더샵 포레스트,37.52239173,127.0197494,fire,107
944,강남데시앙포레,37.5240084,127.0266208,fire,107
945,밤고개로 231,37.47204497,127.1077569,fire,113
946,래미안포레,37.4722354,127.108113,fire,113
947,,37.47098643,127.1092784,fire,113
948,입구 좌측,37.47052235,127.1097186,fire,113
949,,37.47057606,127.1095534,fire,113
950,,37.5242894,127.0282002,fire,107
951,래미안포레,37.5218405,127.0306798,fire,107
952,,37.50512865,127.0264708,fire,108
953,,37.50180044,127.0355972,fire,101
954,,37.52183942,127.0495419,fire,104
955,,37.50972992,127.0376071,fire,108
956,,37.50490249,127.0641651,fire,106
957,,37.50189112,127.0590633,fire,106
958,강남한신휴플러스6단지,37.52160335,127.0335072,fire,107
959,KB증권대치지점,37.50546651,127.0530848,fire,106
960,구룡역,37.52536439,127.0507311,fire,104
961,게포6차우성아파트8동,37.50216357,127.0628196,fire,106
962,렉스원건물,37.51112435,127.0652456,fire,105
963,,37.51609092,127.0315798,fire,108
964,위법건축물,37.47692689,127.0502136,fire,103
